timestamp, pci.bus_id, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pcie.link.gen.current, pcie.link.width.current
2026/02/12 15:55:43.045, 00000000:01:00.0, 99 %, 82 %, 8511 MiB, 16303 MiB, 67, 288.25 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:43.246, 00000000:01:00.0, 99 %, 81 %, 8511 MiB, 16303 MiB, 67, 287.56 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:43.447, 00000000:01:00.0, 99 %, 81 %, 8507 MiB, 16303 MiB, 67, 287.56 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:43.648, 00000000:01:00.0, 99 %, 81 %, 8507 MiB, 16303 MiB, 67, 287.56 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:43.849, 00000000:01:00.0, 99 %, 82 %, 8495 MiB, 16303 MiB, 67, 289.20 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:44.050, 00000000:01:00.0, 99 %, 82 %, 8487 MiB, 16303 MiB, 67, 289.20 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:44.250, 00000000:01:00.0, 99 %, 81 %, 8465 MiB, 16303 MiB, 67, 288.61 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:44.451, 00000000:01:00.0, 99 %, 81 %, 8465 MiB, 16303 MiB, 67, 288.61 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:44.652, 00000000:01:00.0, 99 %, 80 %, 8465 MiB, 16303 MiB, 67, 287.93 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:44.853, 00000000:01:00.0, 99 %, 80 %, 8465 MiB, 16303 MiB, 67, 287.93 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:45.054, 00000000:01:00.0, 99 %, 80 %, 8465 MiB, 16303 MiB, 67, 287.93 W, 2827 MHz, 13801 MHz, 5, 16
2026/02/12 15:55:45.255, 00000000:01:00.0, 99 %, 80 %, 1190 MiB, 16303 MiB, 67, 287.56 W, 2827 MHz, 13801 MHz, 5, 16

# Benchmark phase markers
# MARKER: START pp1024+tg16 @ 2026/02/12 15:55:10.048344
# MARKER: END pp1024+tg16 @ 2026/02/12 15:55:12.202105
# MARKER: START pp1024+tg1024 @ 2026/02/12 15:55:12.202180
# MARKER: END pp1024+tg1024 @ 2026/02/12 15:55:25.521852
# MARKER: START pp16+tg1536 @ 2026/02/12 15:55:25.521918
# MARKER: END pp16+tg1536 @ 2026/02/12 15:55:45.297813
