timestamp, pci.bus_id, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pcie.link.gen.current, pcie.link.width.current
2026/02/12 15:52:10.965, 00000000:01:00.0, 98 %, 79 %, 8090 MiB, 16303 MiB, 64, 266.32 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:11.166, 00000000:01:00.0, 98 %, 79 %, 8090 MiB, 16303 MiB, 64, 267.48 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:11.367, 00000000:01:00.0, 98 %, 79 %, 8090 MiB, 16303 MiB, 64, 267.48 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:11.569, 00000000:01:00.0, 99 %, 79 %, 8090 MiB, 16303 MiB, 64, 266.61 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:11.770, 00000000:01:00.0, 99 %, 79 %, 8090 MiB, 16303 MiB, 64, 266.61 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:11.972, 00000000:01:00.0, 99 %, 79 %, 8090 MiB, 16303 MiB, 64, 266.61 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:12.173, 00000000:01:00.0, 98 %, 80 %, 8090 MiB, 16303 MiB, 65, 267.29 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:12.375, 00000000:01:00.0, 98 %, 80 %, 8090 MiB, 16303 MiB, 65, 267.29 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:12.576, 00000000:01:00.0, 97 %, 77 %, 8052 MiB, 16303 MiB, 64, 268.36 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:52:12.778, 00000000:01:00.0, 97 %, 77 %, 8052 MiB, 16303 MiB, 64, 268.36 W, 2827 MHz, 14001 MHz, 5, 16

# Benchmark phase markers
# MARKER: START pp1024+tg16 @ 2026/02/12 15:51:37.918211
# MARKER: END pp1024+tg16 @ 2026/02/12 15:51:40.598398
# MARKER: START pp1024+tg1024 @ 2026/02/12 15:51:40.598441
# MARKER: END pp1024+tg1024 @ 2026/02/12 15:51:54.235003
# MARKER: START pp16+tg1536 @ 2026/02/12 15:51:54.235064
# MARKER: END pp16+tg1536 @ 2026/02/12 15:52:12.954420
