timestamp, pci.bus_id, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], pcie.link.gen.current, pcie.link.width.current
2026/02/12 15:51:28.851, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 62, 250.05 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:29.052, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 252.32 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:29.254, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 252.32 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:29.455, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.40 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:29.657, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.40 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:29.858, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.40 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:30.059, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.23 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:30.261, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.23 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:30.462, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 253.93 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:30.663, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 253.93 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:30.865, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 253.93 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:31.066, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.32 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:31.268, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 62, 254.32 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:31.469, 00000000:01:00.0, 96 %, 74 %, 8825 MiB, 16303 MiB, 61, 254.46 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:31.670, 00000000:01:00.0, 96 %, 74 %, 8825 MiB, 16303 MiB, 61, 254.46 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:31.872, 00000000:01:00.0, 96 %, 74 %, 8825 MiB, 16303 MiB, 61, 254.46 W, 2820 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:32.073, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 63, 255.92 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:32.275, 00000000:01:00.0, 98 %, 75 %, 8825 MiB, 16303 MiB, 63, 255.92 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:32.476, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 257.47 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:32.677, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 257.47 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:32.879, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 257.47 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:33.080, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 258.03 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:33.282, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 258.03 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:33.483, 00000000:01:00.0, 98 %, 76 %, 8825 MiB, 16303 MiB, 63, 258.57 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:33.685, 00000000:01:00.0, 98 %, 76 %, 8825 MiB, 16303 MiB, 63, 258.57 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:33.887, 00000000:01:00.0, 98 %, 76 %, 8825 MiB, 16303 MiB, 63, 258.57 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:34.088, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 259.10 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:34.289, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 259.10 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:34.491, 00000000:01:00.0, 97 %, 75 %, 8825 MiB, 16303 MiB, 63, 259.27 W, 2827 MHz, 14001 MHz, 5, 16
2026/02/12 15:51:34.692, 00000000:01:00.0, 97 %, 75 %, 710 MiB, 16303 MiB, 63, 259.27 W, 2827 MHz, 14001 MHz, 5, 16

# Benchmark phase markers
# MARKER: START pp1024+tg16 @ 2026/02/12 15:50:55.796303
# MARKER: END pp1024+tg16 @ 2026/02/12 15:50:58.607324
# MARKER: START pp1024+tg1024 @ 2026/02/12 15:50:58.607376
# MARKER: END pp1024+tg1024 @ 2026/02/12 15:51:13.685358
# MARKER: START pp16+tg1536 @ 2026/02/12 15:51:13.685440
# MARKER: END pp16+tg1536 @ 2026/02/12 15:51:34.697270
